date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:05:55	6329/6329	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2022%20Mar%202021%2004:46:46%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/logo-9.svg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/logo-9.svg	(from http://wpdemo.archiwp.com/engitech/home-9/)
11:06:05	59005/59005	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Mar%202021%2008:32:18%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/banner-home9.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/banner-home9.png	(from http://wpdemo.archiwp.com/engitech/home-9/)
11:06:05	97079/97079	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:05:50%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/wp/v2/pages/3872	D:/web/wpdemo.archiwp.com/engitech/wp-json/wp/v2/pages/3872.json	(from http://wpdemo.archiwp.com/engitech/home-9/)
11:06:06	165739/165739	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Jan%202021%2009:09:28%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/01/image2-home8.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/01/image2-home8.png	(from http://wpdemo.archiwp.com/engitech/home-8/)
11:06:09	22953/22953	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Mar%202021%2008:33:29%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/client-logos.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/client-logos.png	(from http://wpdemo.archiwp.com/engitech/home-9/)
11:06:22	79594/79594	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Mar%202021%2008:32:43%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/case1-home9.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/case1-home9.png	(from http://wpdemo.archiwp.com/engitech/home-9/)
11:06:23	79007/79007	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Mar%202021%2008:32:48%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/case2-home9.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/case2-home9.png	(from http://wpdemo.archiwp.com/engitech/home-9/)
11:06:27	17140/17140	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Mar%202021%2008:32:40%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/box1-home9.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/box1-home9.png	(from http://wpdemo.archiwp.com/engitech/home-9/)
11:06:31	23634/23634	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Mar%202021%2008:32:41%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/box2-home9.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/box2-home9.png	(from http://wpdemo.archiwp.com/engitech/home-9/)
11:06:33	66757/66757	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Mar%202021%2008:32:52%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/case3-home9.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/case3-home9.png	(from http://wpdemo.archiwp.com/engitech/home-9/)
11:06:34	5643/5643	---M--	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2008:18:46%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-3875.css?ver=1678695526	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-3875a5a2.css	(from http://wpdemo.archiwp.com/engitech/home-9/)
11:06:34	2730/2730	---M--	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2008:18:46%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-4847.css?ver=1678695526	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-4847a5a2.css	(from http://wpdemo.archiwp.com/engitech/home-9/)
11:06:35	8663/8663	---M--	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2008:18:48%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-3893.css?ver=1678695528	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-3893757f.css	(from http://wpdemo.archiwp.com/engitech/home-9/)
11:06:37	168033/168033	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Mar%202021%2008:33:48%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/image1-home9.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/image1-home9.png	(from http://wpdemo.archiwp.com/engitech/home-9/)
11:06:37	57564/57564	---M--	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2008:15:04%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-4858.css?ver=1678695304	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-485825c8.css	(from http://wpdemo.archiwp.com/engitech/home-10/)
11:06:40	2402/2402	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:06:39%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fhome-10%2F	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed7598.json	(from http://wpdemo.archiwp.com/engitech/home-10/)
11:06:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20May%202023%2011:06:41%20GMT	http://wpdemo.archiwp.com/engitech/?p=4858	D:/web/wpdemo.archiwp.com/engitech/index62b6.html	(from http://wpdemo.archiwp.com/engitech/home-10/)
11:06:42	2468/2468	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20May%202023%2011:06:42%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fhome-10%2F&format=xml	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed895f	(from http://wpdemo.archiwp.com/engitech/home-10/)
11:06:43	6327/6327	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2022%20Mar%202021%2004:46:47%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/logo-10.svg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/logo-10.svg	(from http://wpdemo.archiwp.com/engitech/home-10/)
11:06:43	10594/10594	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2022%20Mar%202021%2009:09:33%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/frame-21.svg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/frame-21.svg	(from http://wpdemo.archiwp.com/engitech/home-10/)
11:06:44	2796/2796	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Mar%202021%2010:30:09%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/client1-10.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/client1-10.png	(from http://wpdemo.archiwp.com/engitech/home-10/)
11:06:45	2519/2519	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Mar%202021%2010:30:11%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/client2-10.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/client2-10.png	(from http://wpdemo.archiwp.com/engitech/home-10/)
11:06:46	2554/2554	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Mar%202021%2010:30:12%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/client3-10.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/client3-10.png	(from http://wpdemo.archiwp.com/engitech/home-10/)
11:06:47	2360/2360	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Mar%202021%2010:30:13%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/client4-10.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/client4-10.png	(from http://wpdemo.archiwp.com/engitech/home-10/)
11:06:48	2961/2961	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Mar%202021%2010:30:15%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/client5-10.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/client5-10.png	(from http://wpdemo.archiwp.com/engitech/home-10/)
11:06:49	2359/2359	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Mar%202021%2010:30:16%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/client6-10.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/client6-10.png	(from http://wpdemo.archiwp.com/engitech/home-10/)
11:06:50	5440/5440	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2022%20Mar%202021%2009:09:34%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/frame-37.svg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/frame-37.svg	(from http://wpdemo.archiwp.com/engitech/home-10/)
11:06:50	77290/77290	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:06:38%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/wp/v2/pages/4858	D:/web/wpdemo.archiwp.com/engitech/wp-json/wp/v2/pages/4858.json	(from http://wpdemo.archiwp.com/engitech/home-10/)
11:06:50	6827/6827	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2022%20Mar%202021%2009:09:35%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/girl.svg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/girl.svg	(from http://wpdemo.archiwp.com/engitech/home-10/)
11:06:50	10448/10448	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2022%20Mar%202021%2009:09:36%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/group-71.svg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/group-71.svg	(from http://wpdemo.archiwp.com/engitech/home-10/)
11:06:51	5644/5644	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2022%20Mar%202021%2009:09:41%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/upload-cloud.svg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/upload-cloud.svg	(from http://wpdemo.archiwp.com/engitech/home-10/)
11:06:52	8691/8691	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2022%20Mar%202021%2009:09:31%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/folder-man.svg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/folder-man.svg	(from http://wpdemo.archiwp.com/engitech/home-10/)
11:06:52	4473/4473	---M--	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2008:15:05%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-3877.css?ver=1678695305	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-3877769f.css	(from http://wpdemo.archiwp.com/engitech/home-10/)
11:06:53	2108/2108	---M--	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2008:15:07%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-4815.css?ver=1678695307	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-48157a31.css	(from http://wpdemo.archiwp.com/engitech/home-10/)
11:06:53	9832/9832	---M--	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2008:15:16%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-3895.css?ver=1678695316	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-3895bd1c.css	(from http://wpdemo.archiwp.com/engitech/home-10/)
11:06:55	45163/45163	---M--	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2008:28:56%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-5188.css?ver=1678696136	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-51887c87.css	(from http://wpdemo.archiwp.com/engitech/home-12/)
11:06:56	17839/17839	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Mar%202021%2009:08:30%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/promo-home10.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/promo-home10.png	(from http://wpdemo.archiwp.com/engitech/home-10/)
11:07:00	192932/192932	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Mar%202021%2008:36:37%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/map-testi-home9.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/03/map-testi-home9.png	(from http://wpdemo.archiwp.com/engitech/home-9/)
11:07:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20May%202023%2011:07:03%20GMT	http://wpdemo.archiwp.com/engitech/?p=5188	D:/web/wpdemo.archiwp.com/engitech/index9d32.html	(from http://wpdemo.archiwp.com/engitech/home-12/)
11:07:04	2402/2402	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:07:03%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fhome-12%2F	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed9aba.json	(from http://wpdemo.archiwp.com/engitech/home-12/)
11:07:05	2468/2468	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20May%202023%2011:07:05%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fhome-12%2F&format=xml	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed9a65	(from http://wpdemo.archiwp.com/engitech/home-12/)
11:07:05	6268/6268	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2007%20Dec%202021%2003:53:16%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home12-logo.svg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home12-logo.svg	(from http://wpdemo.archiwp.com/engitech/home-12/)
11:07:08	18353/18353	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Dec%202021%2009:09:06%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home12-shape1.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home12-shape1.png	(from http://wpdemo.archiwp.com/engitech/home-12/)
11:07:10	5650/5650	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Dec%202021%2006:47:48%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home12-shape3.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home12-shape3.png	(from http://wpdemo.archiwp.com/engitech/home-12/)
11:07:11	4782/4782	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Dec%202021%2006:49:20%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home12-shape4.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home12-shape4.png	(from http://wpdemo.archiwp.com/engitech/home-12/)
11:07:13	76693/76693	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:06:56%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/wp/v2/pages/5188	D:/web/wpdemo.archiwp.com/engitech/wp-json/wp/v2/pages/5188.json	(from http://wpdemo.archiwp.com/engitech/home-12/)
11:07:15	5490/5490	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Dec%202021%2006:52:12%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home12-shape6.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home12-shape6.png	(from http://wpdemo.archiwp.com/engitech/home-12/)
11:07:15	61057/61057	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Dec%202021%2010:51:11%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home12-computer.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home12-computer.jpg	(from http://wpdemo.archiwp.com/engitech/home-12/)
11:07:15	2546/2546	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Dec%202021%2006:50:57%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home12-shape5.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home12-shape5.png	(from http://wpdemo.archiwp.com/engitech/home-12/)
11:07:16	32993/32993	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Dec%202021%2010:51:14%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home12-network.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home12-network.jpg	(from http://wpdemo.archiwp.com/engitech/home-12/)
11:07:16	3272/3272	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Dec%202021%2006:54:50%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home12-shape7.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home12-shape7.png	(from http://wpdemo.archiwp.com/engitech/home-12/)
11:07:17	2694/2694	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Dec%202021%2004:01:16%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/client-10.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/client-10.png	(from http://wpdemo.archiwp.com/engitech/home-12/)
11:07:18	3466/3466	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Dec%202021%2004:01:18%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/client-11.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/client-11.png	(from http://wpdemo.archiwp.com/engitech/home-12/)
11:07:18	3407/3407	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Dec%202021%2004:01:23%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/client-14.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/client-14.png	(from http://wpdemo.archiwp.com/engitech/home-12/)
11:07:19	3656/3656	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Dec%202021%2004:01:26%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/client-16.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/client-16.png	(from http://wpdemo.archiwp.com/engitech/home-12/)
11:07:19	3602/3602	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Dec%202021%2004:01:24%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/client-15.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/client-15.png	(from http://wpdemo.archiwp.com/engitech/home-12/)
11:07:20	3265/3265	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Dec%202021%2004:12:57%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/client-13.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/client-13.png	(from http://wpdemo.archiwp.com/engitech/home-12/)
11:07:21	2608/2608	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Dec%202021%2004:01:20%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/client-12.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/client-12.png	(from http://wpdemo.archiwp.com/engitech/home-12/)
11:07:21	48369/48369	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Dec%202021%2010:51:13%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home12-mobile.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home12-mobile.jpg	(from http://wpdemo.archiwp.com/engitech/home-12/)
11:07:21	3740/3740	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Dec%202021%2004:01:28%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/client-17.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/client-17.png	(from http://wpdemo.archiwp.com/engitech/home-12/)
11:07:22	1409/1409	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Dec%202021%2007:36:44%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home12-twiter.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home12-twiter.png	(from http://wpdemo.archiwp.com/engitech/home-12/)
11:07:23	5715/5715	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Dec%202021%2007:34:50%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home12-testi1.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home12-testi1.png	(from http://wpdemo.archiwp.com/engitech/home-12/)
11:07:24	1432/1432	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Dec%202021%2007:36:42%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home12-fb.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home12-fb.png	(from http://wpdemo.archiwp.com/engitech/home-12/)
11:07:24	8438/8438	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Dec%202021%2007:34:52%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home12-testi2.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2021/12/home12-testi2.png	(from http://wpdemo.archiwp.com/engitech/home-12/)
11:07:25	1261207/1261207	---M--	200	added ('OK')	application/javascript	date:Wed,%2012%20Apr%202023%2007:24:37%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/cache/min/4/1275a40778ab94d45b92e51be50c19af.js	D:/web/wpdemo.archiwp.com/engitech/wp-content/cache/min/4/1275a40778ab94d45b92e51be50c19af.js	(from http://wpdemo.archiwp.com/engitech/home-7/)
